-,-,-
70, 36, 1054
146, -45, 996
131, -46, 1025
131, -46, 1025
160, -51, 1007
165, -55, 998
198, -38, 1010
248, 59, 1001
250, 129, 1095
219, 48, 880
219, 48, 880
121, -65, 1140
71, -88, 1173
69, -27, 1160
111, 47, 1210
111, 47, 1210
94, 19, 1300
45, -60, 1322
-24, -118, 1294
-80, -71, 1332
-98, -39, 1423
-130, -75, 1333
-130, -75, 1333
-168, -111, 1211
-209, -128, 1226
-287, -225, 1258
-341, -255, 1160
-316, -174, 1065
-292, -105, 997
-283, -116, 944
-320, -213, 840
-335, -278, 721
-278, -211, 700
-161, -115, 728
-88, -99, 706
-45, -115, 655
29, -127, 587
29, -127, 587
97, -138, 518
173, -125, 513
238, -62, 570
280, -24, 711
278, -63, 796
278, -63, 796
288, -132, 772
360, -141, 719
462, -76, 712
497, -23, 762
459, -22, 786
459, -22, 786
432, -83, 843
423, -143, 955
395, -169, 1014
376, -179, 1009
379, -150, 1032
398, -148, 1020
363, -150, 1036
315, -135, 1099
315, -135, 1099
280, -134, 1141
256, -98, 1186
193, -103, 1235
106, -121, 1290
68, -70, 1376
17, -88, 1431
-47, -93, 1387
-109, -91, 1363
-135, -64, 1407
-135, -64, 1407
-154, -82, 1450
-198, -114, 1424
-251, -156, 1359
-287, -208, 1332
-322, -244, 1302
-350, -285, 1285
-339, -246, 1273
-329, -203, 1231
-320, -188, 1235
-337, -235, 1200
-380, -279, 1091
-396, -241, 1020
-391, -231, 1058
-391, -229, 1130
-406, -237, 1087
-414, -254, 992
-380, -249, 987
-327, -208, 971
-270, -176, 927
-236, -185, 867
-239, -226, 781
-232, -220, 751
-205, -190, 757
-205, -190, 757
-194, -202, 727
-182, -248, 679
-149, -251, 671
-94, -223, 700
-37, -206, 717
0, -213, 726
9, -207, 660
9, -207, 660
53, -189, 621
130, -200, 584
173, -243, 538
185, -234, 547
217, -146, 606
269, -142, 611
269, -142, 611
339, -207, 602
395, -239, 644
379, -254, 646
356, -258, 680
399, -278, 721
458, -292, 771
464, -270, 772
464, -270, 772
393, -235, 770
359, -207, 782
359, -247, 931
297, -235, 1017
152, -186, 1146
46, -183, 1295
85, -225, 1385
169, -212, 1408
169, -212, 1408
150, -54, 1383
66, 60, 1402
-10, -68, 1530
23, -203, 1603
33, -146, 1475
-34, 19, 1294
-34, 19, 1294
-132, -33, 1316
-139, -154, 1454
-109, -172, 1493
-151, -52, 1375
-192, 40, 1476
-210, -11, 1659
-256, -184, 1576
-270, -219, 1362
-278, -140, 1193
-288, -95, 1186
-351, -164, 1344
-371, -191, 1390
-369, -172, 1226
-389, -134, 1059
-394, -69, 1054
-392, -48, 1094
-388, -87, 1085
-388, -87, 1043
-403, -119, 1043
-397, -83, 983
-365, -62, 939
-343, -75, 967
-318, -111, 940
-291, -143, 832
-230, -155, 737
-162, -123, 748
-107, -104, 791
-92, -135, 708
-61, -162, 604
-61, -162, 604
-14, -187, 570
52, -213, 535
117, -167, 560
132, -124, 620
99, -131, 574
81, -166, 528
81, -166, 528
68, -192, 571
48, -194, 545
11, -184, 637
23, -89, 832
23, -89, 832
65, -107, 926
138, -215, 921
194, -288, 770
225, -245, 642
326, -112, 595
326, -112, 595
465, -69, 669
472, -160, 784
375, -154, 886
244, -125, 880
207, -110, 1000
320, -116, 1179
355, -66, 1244
294, 0, 1129
294, 0, 1129
241, -55, 1145
330, -9, 1201
393, 25, 1147
378, 48, 1059
378, 48, 1059
314, 9, 1032
266, -77, 1114
254, -46, 1282
243, 91, 1196
192, 119, 1120
192, 119, 1120
197, 119, 1323
173, 86, 1490
90, 183, 1349
-43, 149, 1185
-24, 150, 1325
76, 261, 1624
76, 261, 1624
71, 371, 1650
-37, 372, 1423
-135, 226, 1400
-178, 182, 1660
-189, 162, 1659
-203, 158, 1376
-293, 85, 1276
-293, 85, 1276
-421, 9, 1489
-437, -16, 1653
-380, 15, 1484
-329, 84, 1233
-353, 82, 1142
-415, -2, 1192
-453, -95, 1031
-404, -46, 868
-404, -46, 868
-319, 93, 893
-254, 163, 992
-303, 114, 1004
-412, -21, 923
-424, -65, 905
-326, 38, 936
-326, 38, 936
-282, 83, 947
-248, 55, 899
-231, -56, 774
-207, -165, 628
-109, -158, 527
18, -51, 579
18, -51, 579
89, -22, 664
116, -46, 631
166, -118, 492
181, -162, 411
151, -115, 479
151, -115, 479
141, -81, 548
173, -176, 581
211, -268, 624
255, -263, 610
252, -178, 544
306, -82, 527
306, -82, 527
382, -118, 604
402, -215, 657
441, -194, 653
494, -102, 576
552, -21, 585
557, -59, 765
557, -59, 765
548, -69, 902
451, 24, 837
304, 126, 914
139, -31, 1313
139, -31, 1313
227, -6, 1517
357, -16, 1396
369, 135, 1195
225, 94, 1223
145, 46, 1568
195, 48, 1652
195, 48, 1652
240, 226, 1465
180, 350, 1344
61, 330, 1451
29, 203, 1532
100, 174, 1406
100, 174, 1406
64, 308, 1169
-55, 376, 1091
-222, 119, 1326
-298, -112, 1573
-278, 23, 1468
-196, 271, 1395
-130, 353, 1501
-205, 210, 1567
-261, 122, 1576
-261, 122, 1576
-315, 161, 1446
-354, 272, 1436
-397, 245, 1458
-454, 102, 1415
-473, 73, 1191
-471, 123, 1023
-420, 220, 1113
-368, 251, 1156
-356, 211, 1011
-358, 119, 868
-368, 66, 873
-368, 66, 873
-332, 92, 952
-295, 62, 978
-219, 111, 867
-157, 103, 726
-152, 35, 699
